x,t,u_numeric,u_exact,error
0.900000,0.287000,0.018360,0.018189,0.000171
1.000000,0.287000,0.000000,0.000000,0.000000
0.000000,0.288000,0.000000,0.000000,0.000000
0.100000,0.288000,0.018181,0.018010,0.000170
0.200000,0.288000,0.034582,0.034258,0.000324
0.300000,0.288000,0.047598,0.047152,0.000446
0.400000,0.288000,0.055955,0.055430,0.000524
0.500000,0.288000,0.058834,0.058283,0.000551
0.600000,0.288000,0.055955,0.055430,0.000524
0.700000,0.288000,0.047598,0.047152,0.000446
0.800000,0.288000,0.034582,0.034258,0.000324
0.900000,0.288000,0.018181,0.018010,0.000170
1.000000,0.288000,0.000000,0.000000,0.000000
0.000000,0.289000,0.000000,0.000000,0.000000
0.100000,0.289000,0.018003,0.017834,0.000169
0.200000,0.289000,0.034243,0.033921,0.000322
0.300000,0.289000,0.047132,0.046689,0.000443
0.400000,0.289000,0.055407,0.054886,0.000521
0.500000,0.289000,0.058258,0.057711,0.000548
0.600000,0.289000,0.055407,0.054886,0.000521
0.700000,0.289000,0.047132,0.046689,0.000443
0.800000,0.289000,0.034243,0.033921,0.000322
0.900000,0.289000,0.018003,0.017834,0.000169
1.000000,0.289000,0.000000,0.000000,0.000000
0.000000,0.290000,0.000000,0.000000,0.000000
0.100000,0.290000,0.017827,0.017658,0.000168
0.200000,0.290000,0.033908,0.033588,0.000320
0.300000,0.290000,0.046671,0.046230,0.000440
0.400000,0.290000,0.054864,0.054347,0.000518
0.500000,0.290000,0.057688,0.057144,0.000544
0.600000,0.290000,0.054864,0.054347,0.000518
0.700000,0.290000,0.046671,0.046230,0.000440
0.800000,0.290000,0.033908,0.033588,0.000320
0.900000,0.290000,0.017827,0.017658,0.000168
1.000000,0.290000,0.000000,0.000000,0.000000
0.000000,0.291000,0.000000,0.000000,0.000000
0.100000,0.291000,0.017652,0.017485,0.000167
0.200000,0.291000,0.033576,0.033258,0.000318
0.300000,0.291000,0.046214,0.045776,0.000437
0.400000,0.291000,0.054327,0.053813,0.000514
0.500000,0.291000,0.057123,0.056583,0.000541
0.600000,0.291000,0.054327,0.053813,0.000514
0.700000,0.291000,0.046214,0.045776,0.000437
0.800000,0.291000,0.033576,0.033258,0.000318
0.900000,0.291000,0.017652,0.017485,0.000167
1.000000,0.291000,0.000000,0.000000,0.000000
0.000000,0.292000,0.000000,0.000000,0.000000
0.100000,0.292000,0.017479,0.017313,0.000166
0.200000,0.292000,0.033248,0.032932,0.000316
0.300000,0.292000,0.045761,0.045327,0.000435
0.400000,0.292000,0.053796,0.053285,0.000511
0.500000,0.292000,0.056564,0.056027,0.000537
0.600000,0.292000,0.053796,0.053285,0.000511
0.700000,0.292000,0.045761,0.045327,0.000435
0.800000,0.292000,0.033248,0.032932,0.000316
0.900000,0.292000,0.017479,0.017313,0.000166
1.000000,0.292000,0.000000,0.000000,0.000000
0.000000,0.293000,0.000000,0.000000,0.000000
0.100000,0.293000,0.017308,0.017143,0.000165
0.200000,0.293000,0.032922,0.032608,0.000314
0.300000,0.293000,0.045313,0.044882,0.000432
0.400000,0.293000,0.053269,0.052761,0.000508
0.500000,0.293000,0.056010,0.055477,0.000534
0.600000,0.293000,0.053269,0.052761,0.000508
0.700000,0.293000,0.045313,0.044882,0.000432
0.800000,0.293000,0.032922,0.032608,0.000314
0.900000,0.293000,0.017308,0.017143,0.000165
1.000000,0.293000,0.000000,0.000000,0.000000
0.000000,0.294000,0.000000,0.000000,0.000000
0.100000,0.294000,0.017139,0.016975,0.000164
0.200000,0.294000,0.032600,0.032288,0.000312
0.300000,0.294000,0.044870,0.044441,0.000429
0.400000,0.294000,0.052748,0.052243,0.000504
0.500000,0.294000,0.055462,0.054932,0.000530
0.600000,0.294000,0.052748,0.052243,0.000504
0.700000,0.294000,0.044870,0.044441,0.000429
0.800000,0.294000,0.032600,0.032288,0.000312
0.900000,0.294000,0.017139,0.016975,0.000164
1.000000,0.294000,0.000000,0.000000,0.000000
0.000000,0.295000,0.000000,0.000000,0.000000
0.100000,0.295000,0.016971,0.016808,0.000163
0.200000,0.295000,0.032281,0.031971,0.000310
0.300000,0.295000,0.044431,0.044004,0.000426
0.400000,0.295000,0.052231,0.051730,0.000501
0.500000,0.295000,0.054919,0.054392,0.000527
0.600000,0.295000,0.052231,0.051730,0.000501
0.700000,0.295000,0.044431,0.044004,0.000426
0.800000,0.295000,0.032281,0.031971,0.000310
0.900000,0.295000,0.016971,0.016808,0.000163
1.000000,0.295000,0.000000,0.000000,0.000000
0.000000,0.296000,0.000000,0.000000,0.000000
0.100000,0.296000,0.016805,0.016643,0.000162
0.200000,0.296000,0.031965,0.031657,0.000308
0.300000,0.296000,0.043996,0.043572,0.000424
0.400000,0.296000,0.051720,0.051222,0.000498
0.500000,0.296000,0.054382,0.053858,0.000524
0.600000,0.296000,0.051720,0.051222,0.000498
0.700000,0.296000,0.043996,0.043572,0.000424
0.800000,0.296000,0.031965,0.031657,0.000308
0.900000,0.296000,0.016805,0.016643,0.000162
1.000000,0.296000,0.000000,0.000000,0.000000
0.000000,0.297000,0.000000,0.000000,0.000000
0.100000,0.297000,0.016640,0.016480,0.000161
0.200000,0.297000,0.031652,0.031346,0.000306
0.300000,0.297000,0.043565,0.043144,0.000421
0.400000,0.297000,0.051214,0.050719,0.000495
0.500000,0.297000,0.053849,0.053329,0.000520
0.600000,0.297000,0.051214,0.050719,0.000495
0.700000,0.297000,0.043565,0.043144,0.000421
0.800000,0.297000,0.031652,0.031346,0.000306
0.900000,0.297000,0.016640,0.016480,0.000161
1.000000,0.297000,0.000000,0.000000,0.000000
0.000000,0.298000,0.000000,0.000000,0.000000
0.100000,0.298000,0.016477,0.016318,0.000160
0.200000,0.298000,0.031342,0.031038,0.000304
0.300000,0.298000,0.043139,0.042720,0.000418
0.400000,0.298000,0.050712,0.050221,0.000492
0.500000,0.298000,0.053322,0.052805,0.000517
0.600000,0.298000,0.050712,0.050221,0.000492
0.700000,0.298000,0.043139,0.042720,0.000418
0.800000,0.298000,0.031342,0.031038,0.000304
0.900000,0.298000,0.016477,0.016318,0.000160
1.000000,0.298000,0.000000,0.000000,0.000000
0.000000,0.299000,0.000000,0.000000,0.000000
0.100000,0.299000,0.016316,0.016158,0.000159
0.200000,0.299000,0.031035,0.030733,0.000302
0.300000,0.299000,0.042716,0.042301,0.000415
0.400000,0.299000,0.050216,0.049728,0.000488
0.500000,0.299000,0.052800,0.052287,0.000513
0.600000,0.299000,0.050216,0.049728,0.000488
0.700000,0.299000,0.042716,0.042301,0.000415
0.800000,0.299000,0.031035,0.030733,0.000302
0.900000,0.299000,0.016316,0.016158,0.000159
1.000000,0.299000,0.000000,0.000000,0.000000
0.000000,0.300000,0.000000,0.000000,0.000000
0.100000,0.300000,0.016156,0.015999,0.000158
0.200000,0.300000,0.030731,0.030432,0.000300
0.300000,0.300000,0.042298,0.041885,0.000413
0.400000,0.300000,0.049724,0.049239,0.000485
0.500000,0.300000,0.052283,0.051773,0.000510
0.600000,0.300000,0.049724,0.049239,0.000485
0.700000,0.300000,0.042298,0.041885,0.000413
0.800000,0.300000,0.030731,0.030432,0.000300
0.900000,0.300000,0.016156,0.015999,0.000158
1.000000,0.300000,0.000000,0.000000,0.000000
0.000000,0.301000,0.000000,0.000000,0.000000
0.100000,0.301000,0.015998,0.015842,0.000157
0.200000,0.301000,0.030431,0.030133,0.000298
0.300000,0.301000,0.041884,0.041474,0.000410
0.400000,0.301000,0.049238,0.048756,0.000482
0.500000,0.301000,0.051772,0.051265,0.000507
0.600000,0.301000,0.049238,0.048756,0.000482
0.700000,0.301000,0.041884,0.041474,0.000410
0.800000,0.301000,0.030431,0.030133,0.000298
0.900000,0.301000,0.015998,0.015842,0.000157
1.000000,0.301000,0.000000,0.000000,0.000000
0.000000,0.302000,0.000000,0.000000,0.000000
0.100000,0.302000,0.015842,0.015686,0.000156
0.200000,0.302000,0.030133,0.029837,0.000296
0.300000,0.302000,0.041474,0.041067,0.000407
0.400000,0.302000,0.048756,0.048277,0.000479
0.500000,0.302000,0.051265,0.050761,0.000504
0.600000,0.302000,0.048756,0.048277,0.000479
0.700000,0.302000,0.041474,0.041067,0.000407
0.800000,0.302000,0.030133,0.029837,0.000296
0.900000,0.302000,0.015842,0.015686,0.000156
1.000000,0.302000,0.000000,0.000000,0.000000
0.000000,0.303000,0.000000,0.000000,0.000000
0.100000,0.303000,0.015687,0.015532,0.000155
0.200000,0.303000,0.029838,0.029544,0.000294
0.300000,0.303000,0.041068,0.040663,0.000405
0.400000,0.303000,0.048279,0.047803,0.000476
0.500000,0.303000,0.050763,0.050263,0.000500
0.600000,0.303000,0.048279,0.047803,0.000476
0.700000,0.303000,0.041068,0.040663,0.000405
0.800000,0.303000,0.029838,0.029544,0.000294
0.900000,0.303000,0.015687,0.015532,0.000155
1.000000,0.303000,0.000000,0.000000,0.000000
0.000000,0.304000,0.000000,0.000000,0.000000
0.100000,0.304000,0.015533,0.015380,0.000154
0.200000,0.304000,0.029546,0.029254,0.000292
0.300000,0.304000,0.040666,0.040264,0.000402
0.400000,0.304000,0.047806,0.047333,0.000473
0.500000,0.304000,0.050266,0.049769,0.000497
0.600000,0.304000,0.047806,0.047333,0.000473
0.700000,0.304000,0.040666,0.040264,0.000402
0.800000,0.304000,0.029546,0.029254,0.000292
0.900000,0.304000,0.015533,0.015380,0.000154
1.000000,0.304000,0.000000,0.000000,0.000000
0.000000,0.305000,0.000000,0.000000,0.000000
0.100000,0.305000,0.015381,0.015228,0.000153
0.200000,0.305000,0.029256,0.028966,0.000290
0.300000,0.305000,0.040268,0.039869,0.000399
0.400000,0.305000,0.047338,0.046868,0.000470
0.500000,0.305000,0.049774,0.049280,0.000494
0.600000,0.305000,0.047338,0.046868,0.000470
0.700000,0.305000,0.040268,0.039869,0.000399
0.800000,0.305000,0.029256,0.028966,0.000290
0.900000,0.305000,0.015381,0.015228,0.000153
1.000000,0.305000,0.000000,0.000000,0.000000
0.000000,0.306000,0.000000,0.000000,0.000000
0.100000,0.306000,0.015230,0.015079,0.000152
0.200000,0.306000,0.028970,0.028682,0.000288
0.300000,0.306000,0.039874,0.039477,0.000397
0.400000,0.306000,0.046875,0.046408,0.000466
0.500000,0.306000,0.049287,0.048796,0.000490
0.600000,0.306000,0.046875,0.046408,0.000466
0.700000,0.306000,0.039874,0.039477,0.000397
0.800000,0.306000,0.028970,0.028682,0.000288
0.900000,0.306000,0.015230,0.015079,0.000152
1.000000,0.306000,0.000000,0.000000,0.000000
0.000000,0.307000,0.000000,0.000000,0.000000
0.100000,0.307000,0.015081,0.014931,0.000151
0.200000,0.307000,0.028687,0.028400,0.000286
0.300000,0.307000,0.039484,0.039089,0.000394
0.400000,0.307000,0.046416,0.045952,0.000463
0.500000,0.307000,0.048804,0.048317,0.000487
0.600000,0.307000,0.046416,0.045952,0.000463
0.700000,0.307000,0.039484,0.039089,0.000394
0.800000,0.307000,0.028687,0.028400,0.000286
0.900000,0.307000,0.015081,0.014931,0.000151
1.000000,0.307000,0.000000,0.000000,0.000000
0.000000,0.308000,0.000000,0.000000,0.000000
0.100000,0.308000,0.014934,0.014784,0.000150
0.200000,0.308000,0.028406,0.028121,0.000285
0.300000,0.308000,0.039097,0.038706,0.000392
0.400000,0.308000,0.045961,0.045501,0.000460
0.500000,0.308000,0.048327,0.047843,0.000484
0.600000,0.308000,0.045961,0.045501,0.000460
0.700000,0.308000,0.039097,0.038706,0.000392
0.800000,0.308000,0.028406,0.028121,0.000285
0.900000,0.308000,0.014934,0.014784,0.000150
1.000000,0.308000,0.000000,0.000000,0.000000
0.000000,0.309000,0.000000,0.000000,0.000000
0.100000,0.309000,0.014788,0.014639,0.000149
0.200000,0.309000,0.028128,0.027845,0.000283
0.300000,0.309000,0.038714,0.038325,0.000389
0.400000,0.309000,0.045511,0.045054,0.000457
0.500000,0.309000,0.047854,0.047373,0.000481
0.600000,0.309000,0.045511,0.045054,0.000457
0.700000,0.309000,0.038714,0.038325,0.000389
0.800000,0.309000,0.028128,0.027845,0.000283
0.900000,0.309000,0.014788,0.014639,0.000149
1.000000,0.309000,0.000000,0.000000,0.000000
0.000000,0.310000,0.000000,0.000000,0.000000
0.100000,0.310000,0.014643,0.014495,0.000148
0.200000,0.310000,0.027852,0.027572,0.000281
0.300000,0.310000,0.038335,0.037949,0.000386
0.400000,0.310000,0.045066,0.044612,0.000454
0.500000,0.310000,0.047385,0.046908,0.000478
0.600000,0.310000,0.045066,0.044612,0.000454
0.700000,0.310000,0.038335,0.037949,0.000386
0.800000,0.310000,0.027852,0.027572,0.000281
0.900000,0.310000,0.014643,0.014495,0.000148
1.000000,0.310000,0.000000,0.000000,0.000000
0.000000,0.311000,0.000000,0.000000,0.000000
0.100000,0.311000,0.014499,0.014353,0.000147
0.200000,0.311000,0.027580,0.027301,0.000279
0.300000,0.311000,0.037960,0.037576,0.000384
0.400000,0.311000,0.044625,0.044174,0.000451
0.500000,0.311000,0.046921,0.046447,0.000475
0.600000,0.311000,0.044625,0.044174,0.000451
0.700000,0.311000,0.037960,0.037576,0.000384
0.800000,0.311000,0.027580,0.027301,0.000279
0.900000,0.311000,0.014499,0.014353,0.000147
1.000000,0.311000,0.000000,0.000000,0.000000
0.000000,0.312000,0.000000,0.000000,0.000000
0.100000,0.312000,0.014358,0.014212,0.000146
0.200000,0.312000,0.027310,0.027033,0.000277
0.300000,0.312000,0.037589,0.037207,0.000381
0.400000,0.312000,0.044188,0.043740,0.000448
0.500000,0.312000,0.046462,0.045991,0.000471
0.600000,0.312000,0.044188,0.043740,0.000448
0.700000,0.312000,0.037589,0.037207,0.000381
0.800000,0.312000,0.027310,0.027033,0.000277
0.900000,0.312000,0.014358,0.014212,0.000146
1.000000,0.312000,0.000000,0.000000,0.000000
0.000000,0.313000,0.000000,0.000000,0.000000
0.100000,0.313000,0.014217,0.014072,0.000145
0.200000,0.313000,0.027042,0.026767,0.000275
0.300000,0.313000,0.037221,0.036842,0.000379
0.400000,0.313000,0.043755,0.043310,0.000445
0.500000,0.313000,0.046007,0.045539,0.000468
0.600000,0.313000,0.043755,0.043310,0.000445
0.700000,0.313000,0.037221,0.036842,0.000379
0.800000,0.313000,0.027042,0.026767,0.000275
0.900000,0.313000,0.014217,0.014072,0.000145
1.000000,0.313000,0.000000,0.000000,0.000000
0.000000,0.314000,0.000000,0.000000,0.000000
0.100000,0.314000,0.014078,0.013934,0.000144
0.200000,0.314000,0.026778,0.026504,0.000273
0.300000,0.314000,0.036856,0.036480,0.000376
0.400000,0.314000,0.043327,0.042885,0.000442
0.500000,0.314000,0.045557,0.045092,0.000465
0.600000,0.314000,0.043327,0.042885,0.000442
0.700000,0.314000,0.036856,0.036480,0.000376
0.800000,0.314000,0.026778,0.026504,0.000273
0.900000,0.314000,0.014078,0.013934,0.000144
1.000000,0.314000,0.000000,0.000000,0.000000
0.000000,0.315000,0.000000,0.000000,0.000000
0.100000,0.315000,0.013940,0.013797,0.000143
0.200000,0.315000,0.026516,0.026244,0.000272
0.300000,0.315000,0.036496,0.036122,0.000374
0.400000,0.315000,0.042903,0.042464,0.000439
0.500000,0.315000,0.045111,0.044649,0.000462
0.600000,0.315000,0.042903,0.042464,0.000439
0.700000,0.315000,0.036496,0.036122,0.000374
0.800000,0.315000,0.026516,0.026244,0.000272
0.900000,0.315000,0.013940,0.013797,0.000143
1.000000,0.315000,0.000000,0.000000,0.000000
0.000000,0.316000,0.000000,0.000000,0.000000
0.100000,0.316000,0.013804,0.013662,0.000142
0.200000,0.316000,0.026256,0.025986,0.000270
0.300000,0.316000,0.036138,0.035767,0.000371
0.400000,0.316000,0.042483,0.042047,0.000437
0.500000,0.316000,0.044669,0.044210,0.000459
0.600000,0.316000,0.042483,0.042047,0.000437
0.700000,0.316000,0.036138,0.035767,0.000371
0.800000,0.316000,0.026256,0.025986,0.000270
0.900000,0.316000,0.013804,0.013662,0.000142
1.000000,0.316000,0.000000,0.000000,0.000000
0.000000,0.317000,0.000000,0.000000,0.000000
0.100000,0.317000,0.013668,0.013528,0.000141
0.200000,0.317000,0.025999,0.025731,0.000268
0.300000,0.317000,0.035785,0.035416,0.000369
0.400000,0.317000,0.042067,0.041634,0.000434
0.500000,0.317000,0.044232,0.043776,0.000456
0.600000,0.317000,0.042067,0.041634,0.000434
0.700000,0.317000,0.035785,0.035416,0.000369
0.800000,0.317000,0.025999,0.025731,0.000268
0.900000,0.317000,0.013668,0.013528,0.000141
1.000000,0.317000,0.000000,0.000000,0.000000
0.000000,0.318000,0.000000,0.000000,0.000000
0.100000,0.318000,0.013535,0.013395,0.000140
0.200000,0.318000,0.025744,0.025478,0.000266
0.300000,0.318000,0.035434,0.035068,0.000366
0.400000,0.318000,0.041655,0.041225,0.000431
0.500000,0.318000,0.043799,0.043346,0.000453
0.600000,0.318000,0.041655,0.041225,0.000431
0.700000,0.318000,0.035434,0.035068,0.000366
0.800000,0.318000,0.025744,0.025478,0.000266
0.900000,0.318000,0.013535,0.013395,0.000140
1.000000,0.318000,0.000000,0.000000,0.000000
0.000000,0.319000,0.000000,0.000000,0.000000
0.100000,0.319000,0.013402,0.013263,0.000139
0.200000,0.319000,0.025492,0.025228,0.000264
0.300000,0.319000,0.035087,0.034723,0.000364
0.400000,0.319000,0.041248,0.040820,0.000428
0.500000,0.319000,0.043370,0.042921,0.000450
0.600000,0.319000,0.041248,0.040820,0.000428
0.700000,0.319000,0.035087,0.034723,0.000364
0.800000,0.319000,0.025492,0.025228,0.000264
0.900000,0.319000,0.013402,0.013263,0.000139
1.000000,0.319000,0.000000,0.000000,0.000000
0.000000,0.320000,0.000000,0.000000,0.000000
0.100000,0.320000,0.013271,0.013133,0.000138
0.200000,0.320000,0.025243,0.024980,0.000263
0.300000,0.320000,0.034744,0.034382,0.000361
0.400000,0.320000,0.040844,0.040419,0.000425
0.500000,0.320000,0.042946,0.042499,0.000447
0.600000,0.320000,0.040844,0.040419,0.000425
0.700000,0.320000,0.034744,0.034382,0.000361
0.800000,0.320000,0.025243,0.024980,0.000263
0.900000,0.320000,0.013271,0.013133,0.000138
1.000000,0.320000,0.000000,0.000000,0.000000
0.000000,0.321000,0.000000,0.000000,0.000000
0.100000,0.321000,0.013141,0.013004,0.000137
0.200000,0.321000,0.024996,0.024735,0.000261
0.300000,0.321000,0.034404,0.034045,0.000359
0.400000,0.321000,0.040444,0.040022,0.000422
0.500000,0.321000,0.042525,0.042082,0.000444
0.600000,0.321000,0.040444,0.040022,0.000422
0.700000,0.321000,0.034404,0.034045,0.000359
0.800000,0.321000,0.024996,0.024735,0.000261
0.900000,0.321000,0.013141,0.013004,0.000137
1.000000,0.321000,0.000000,0.000000,0.000000
0.000000,0.322000,0.000000,0.000000,0.000000
0.100000,0.322000,0.013012,0.012876,0.000136
0.200000,0.322000,0.024751,0.024492,0.000259
0.300000,0.322000,0.034067,0.033710,0.000357
0.400000,0.322000,0.040048,0.039629,0.000419
0.500000,0.322000,0.042109,0.041668,0.000441
0.600000,0.322000,0.040048,0.039629,0.000419
0.700000,0.322000,0.034067,0.033710,0.000357
0.800000,0.322000,0.024751,0.024492,0.000259
0.900000,0.322000,0.013012,0.012876,0.000136
1.000000,0.322000,0.000000,0.000000,0.000000
0.000000,0.323000,0.000000,0.000000,0.000000
0.100000,0.323000,0.012885,0.012750,0.000135
0.200000,0.323000,0.024509,0.024252,0.000257
0.300000,0.323000,0.033734,0.033379,0.000354
0.400000,0.323000,0.039656,0.039240,0.000416
0.500000,0.323000,0.041697,0.041259,0.000438
0.600000,0.323000,0.039656,0.039240,0.000416
0.700000,0.323000,0.033734,0.033379,0.000354
0.800000,0.323000,0.024509,0.024252,0.000257
0.900000,0.323000,0.012885,0.012750,0.000135
1.000000,0.323000,0.000000,0.000000,0.000000
0.000000,0.324000,0.000000,0.000000,0.000000
0.100000,0.324000,0.012759,0.012625,0.000134
0.200000,0.324000,0.024269,0.024013,0.000256
0.300000,0.324000,0.033403,0.033052,0.000352
0.400000,0.324000,0.039268,0.038854,0.000414
0.500000,0.324000,0.041289,0.040854,0.000435
0.600000,0.324000,0.039268,0.038854,0.000414
0.700000,0.324000,0.033403,0.033052,0.000352
0.800000,0.324000,0.024269,0.024013,0.000256
0.900000,0.324000,0.012759,0.012625,0.000134
1.000000,0.324000,0.000000,0.000000,0.000000
0.000000,0.325000,0.000000,0.000000,0.000000
0.100000,0.325000,0.012634,0.012501,0.000133
0.200000,0.325000,0.024031,0.023778,0.000254
0.300000,0.325000,0.033076,0.032727,0.000349
0.400000,0.325000,0.038884,0.038473,0.000411
0.500000,0.325000,0.040885,0.040453,0.000432
0.600000,0.325000,0.038884,0.038473,0.000411
0.700000,0.325000,0.033076,0.032727,0.000349
0.800000,0.325000,0.024031,0.023778,0.000254
0.900000,0.325000,0.012634,0.012501,0.000133
1.000000,0.325000,0.000000,0.000000,0.000000
0.000000,0.326000,0.000000,0.000000,0.000000
0.100000,0.326000,0.012510,0.012378,0.000133
0.200000,0.326000,0.023796,0.023544,0.000252
0.300000,0.326000,0.032753,0.032406,0.000347
0.400000,0.326000,0.038503,0.038095,0.000408
0.500000,0.326000,0.040484,0.040055,0.000429
0.600000,0.326000,0.038503,0.038095,0.000408
0.700000,0.326000,0.032753,0.032406,0.000347
0.800000,0.326000,0.023796,0.023544,0.000252
0.900000,0.326000,0.012510,0.012378,0.000133
1.000000,0.326000,0.000000,0.000000,0.000000
0.000000,0.327000,0.000000,0.000000,0.000000
0.100000,0.327000,0.012388,0.012256,0.000132
0.200000,0.327000,0.023563,0.023313,0.000250
0.300000,0.327000,0.032432,0.032087,0.000345
0.400000,0.327000,0.038126,0.037721,0.000405
0.500000,0.327000,0.040088,0.039662,0.000426
0.600000,0.327000,0.038126,0.037721,0.000405
0.700000,0.327000,0.032432,0.032087,0.000345
0.800000,0.327000,0.023563,0.023313,0.000250
0.900000,0.327000,0.012388,0.012256,0.000132
1.000000,0.327000,0.000000,0.000000,0.000000
0.000000,0.328000,0.000000,0.000000,0.000000
0.100000,0.328000,0.012267,0.012136,0.000131
0.200000,0.328000,0.023333,0.023084,0.000249
0.300000,0.328000,0.032115,0.031772,0.000342
0.400000,0.328000,0.037753,0.037350,0.000403
0.500000,0.328000,0.039696,0.039273,0.000423
0.600000,0.328000,0.037753,0.037350,0.000403
0.700000,0.328000,0.032115,0.031772,0.000342
0.800000,0.328000,0.023333,0.023084,0.000249
0.900000,0.328000,0.012267,0.012136,0.000131
1.000000,0.328000,0.000000,0.000000,0.000000
0.000000,0.329000,0.000000,0.000000,0.000000
0.100000,0.329000,0.012147,0.012017,0.000130
0.200000,0.329000,0.023104,0.022857,0.000247
0.300000,0.329000,0.031800,0.031460,0.000340
0.400000,0.329000,0.037383,0.036984,0.000400
0.500000,0.329000,0.039307,0.038887,0.000420
0.600000,0.329000,0.037383,0.036984,0.000400
0.700000,0.329000,0.031800,0.031460,0.000340
0.800000,0.329000,0.023104,0.022857,0.000247
0.900000,0.329000,0.012147,0.012017,0.000130
1.000000,0.329000,0.000000,0.000000,0.000000
0.000000,0.330000,0.000000,0.000000,0.000000
0.100000,0.330000,0.012028,0.011899,0.000129
0.200000,0.330000,0.022878,0.022633,0.000245
0.300000,0.330000,0.031489,0.031151,0.000338
0.400000,0.330000,0.037017,0.036620,0.000397
0.500000,0.330000,0.038922,0.038505,0.000418
0.600000,0.330000,0.037017,0.036620,0.000397
0.700000,0.330000,0.031489,0.031151,0.000338
0.800000,0.330000,0.022878,0.022633,0.000245
0.900000,0.330000,0.012028,0.011899,0.000129
1.000000,0.330000,0.000000,0.000000,0.000000
0.000000,0.331000,0.000000,0.000000,0.000000
0.100000,0.331000,0.011910,0.011782,0.000128
0.200000,0.331000,0.022654,0.022410,0.000244
0.300000,0.331000,0.031181,0.030845,0.000336
0.400000,0.331000,0.036655,0.036261,0.000394
0.500000,0.331000,0.038541,0.038127,0.000415
0.600000,0.331000,0.036655,0.036261,0.000394
0.700000,0.331000,0.031181,0.030845,0.000336
0.800000,0.331000,0.022654,0.022410,0.000244
0.900000,0.331000,0.011910,0.011782,0.000128
1.000000,0.331000,0.000000,0.000000,0.000000
0.000000,0.332000,0.000000,0.000000,0.000000
0.100000,0.332000,0.011793,0.011666,0.000127
0.200000,0.332000,0.022432,0.022190,0.000242
0.300000,0.332000,0.030875,0.030542,0.000333
0.400000,0.332000,0.036296,0.035905,0.000392
0.500000,0.332000,0.038164,0.037752,0.000412
0.600000,0.332000,0.036296,0.035905,0.000392
0.700000,0.332000,0.030875,0.030542,0.000333
0.800000,0.332000,0.022432,0.022190,0.000242
0.900000,0.332000,0.011793,0.011666,0.000127
1.000000,0.332000,0.000000,0.000000,0.000000
0.000000,0.333000,0.000000,0.000000,0.000000
0.100000,0.333000,0.011678,0.011552,0.000126
0.200000,0.333000,0.022213,0.021972,0.000240
0.300000,0.333000,0.030573,0.030242,0.000331
0.400000,0.333000,0.035941,0.035552,0.000389
0.500000,0.333000,0.037791,0.037382,0.000409
0.600000,0.333000,0.035941,0.035552,0.000389
0.700000,0.333000,0.030573,0.030242,0.000331
0.800000,0.333000,0.022213,0.021972,0.000240
0.900000,0.333000,0.011678,0.011552,0.000126
1.000000,0.333000,0.000000,0.000000,0.000000
0.000000,0.334000,0.000000,0.000000,0.000000
0.100000,0.334000,0.011564,0.011438,0.000126
0.200000,0.334000,0.021995,0.021757,0.000239
0.300000,0.334000,0.030274,0.029945,0.000329
0.400000,0.334000,0.035589,0.035203,0.000386
0.500000,0.334000,0.037421,0.037014,0.000406
0.600000,0.334000,0.035589,0.035203,0.000386
0.700000,0.334000,0.030274,0.029945,0.000329
0.800000,0.334000,0.021995,0.021757,0.000239
0.900000,0.334000,0.011564,0.011438,0.000126
1.000000,0.334000,0.000000,0.000000,0.000000
0.000000,0.335000,0.000000,0.000000,0.000000
0.100000,0.335000,0.011450,0.011326,0.000125
0.200000,0.335000,0.021780,0.021543,0.000237
0.300000,0.335000,0.029978,0.029651,0.000326
0.400000,0.335000,0.035241,0.034857,0.000384
0.500000,0.335000,0.037054,0.036651,0.000403
0.600000,0.335000,0.035241,0.034857,0.000384
0.700000,0.335000,0.029978,0.029651,0.000326
0.800000,0.335000,0.021780,0.021543,0.000237
0.900000,0.335000,0.011450,0.011326,0.000125
1.000000,0.335000,0.000000,0.000000,0.000000
0.000000,0.336000,0.000000,0.000000,0.000000
0.100000,0.336000,0.011338,0.011215,0.000124
0.200000,0.336000,0.021567,0.021331,0.000236
0.300000,0.336000,0.029684,0.029360,0.000324
0.400000,0.336000,0.034896,0.034515,0.000381
0.500000,0.336000,0.036692,0.036291,0.000401
0.600000,0.336000,0.034896,0.034515,0.000381
0.700000,0.336000,0.029684,0.029360,0.000324
0.800000,0.336000,0.021567,0.021331,0.000236
0.900000,0.336000,0.011338,0.011215,0.000124
1.000000,0.336000,0.000000,0.000000,0.000000
0.000000,0.337000,0.000000,0.000000,0.000000
0.100000,0.337000,0.011227,0.011104,0.000123
0.200000,0.337000,0.021356,0.021122,0.000234
0.300000,0.337000,0.029394,0.029072,0.000322
0.400000,0.337000,0.034554,0.034176,0.000379
0.500000,0.337000,0.036333,0.035935,0.000398
0.600000,0.337000,0.034554,0.034176,0.000379
0.700000,0.337000,0.029394,0.029072,0.000322
0.800000,0.337000,0.021356,0.021122,0.000234
0.900000,0.337000,0.011227,0.011104,0.000123
1.000000,0.337000,0.000000,0.000000,0.000000
0.000000,0.338000,0.000000,0.000000,0.000000
0.100000,0.338000,0.011117,0.010995,0.000122
0.200000,0.338000,0.021147,0.020914,0.000232
0.300000,0.338000,0.029106,0.028786,0.000320
0.400000,0.338000,0.034216,0.033840,0.000376
0.500000,0.338000,0.035977,0.035582,0.000395
0.600000,0.338000,0.034216,0.033840,0.000376
